,Accuracy,Balanced Accuracy,F1 Score,Specificity,Parity Score Gender,Parity Score Race,Intersectional Parity Score,AUC_Gender,KL Divergence_Gender,Model
74,0.7766666666666666,0.7744643891140707,0.793846153846154,0.7272727272727273,0.31999999999999995,0.7710283156382618,0.26731453727035026,0.9387555555555556,1.2922877245486972,NBSens
75,0.7966666666666666,0.7907665582824819,0.8252148997134672,0.6643356643356644,0.5733333333333333,0.6563370049092546,0.44965536887739543,0.8107333333333334,0.48588531288766673,NB
76,0.5666666666666667,0.5454545454545454,0.7072072072072072,0.09090909090909091,0.9133333333333333,0.9457958826253712,0.9051859461135237,0.7944666666666665,,FRFC05
77,1.0,1.0,1.0,1.0,0.5933333333333333,0.6201356482919996,0.4303713769528702,0.7033333333333333,0.3573055088515743,Dataset
78,0.35,0.347953216374269,0.3887147335423197,0.3333333333333333,0.9741071428571428,0.8037909539452617,0.6070957459268818,0.5026339285714285,0.001341629750004597,FairBN
79,0.8,0.7874337005303957,0.8333333333333334,0.6976744186046512,0.4214285714285715,0.6789468585532553,0.20121639232554933,0.8497321428571428,0.9683927472532121,LabelBN
80,0.7733333333333333,0.7659458724330206,0.8045977011494252,0.7131782945736435,0.28214285714285714,0.8416773920073972,0.21378612648271156,0.9467857142857142,1.55971451655059,NBSens
81,0.7933333333333333,0.7787297701618388,0.8296703296703298,0.6744186046511628,0.5571428571428572,0.793724490324829,0.3600468707460863,0.831763392857143,0.5150877948234693,NB
82,0.6233333333333333,0.562015503875969,0.7516483516483516,0.12403100775193798,0.8857142857142857,0.9503907461787614,0.8624833126620228,0.8192857142857143,,FRFC05
83,1.0,1.0,1.0,1.0,0.5741071428571428,0.6891066161351015,0.37139958960484254,0.7129464285714285,0.40948068255984965,Dataset
84,0.32666666666666666,0.33138209928951246,0.2986111111111111,0.39568345323741005,0.968705547652916,0.7085029726093823,0.6821866816388764,0.5025337837837838,0.0020128776564255664,FairBN
85,0.7833333333333333,0.7745430984405023,0.8158640226628896,0.6546762589928058,0.48364153627311524,0.5738876322668519,0.2492297118458715,0.8405938833570412,0.7782723533146023,LabelBN
86,0.8033333333333333,0.8005496224138702,0.8206686930091185,0.762589928057554,0.30814366998577525,0.7301870601102827,0.28318240098544123,0.9171852773826457,1.339280892222341,NBSens
87,0.8133333333333334,0.8044595379596944,0.8418079096045198,0.6834532374100719,0.6104196301564723,0.8097635988460345,0.5800249960308801,0.7886068634423897,0.39291166535211647,NB
88,0.5966666666666667,0.564748201438849,0.72686230248307,0.12949640287769784,0.8783783783783784,0.9291314627029483,0.8665729496024971,0.7893181009957326,,FRFC05
89,1.0,1.0,1.0,1.0,0.5542318634423897,0.6574255247618126,0.4446551238244799,0.7228840682788051,0.4407508565353614,Dataset
90,0.3566666666666667,0.35661584959331527,0.3501683501683502,0.36423841059602646,0.9741071428571428,0.8198961321328065,0.7481791601049032,0.5016964285714286,0.001341629750004597,FairBN
91,0.82,0.8204809102626784,0.8312499999999999,0.7483443708609272,0.4267857142857142,0.6166973833954092,0.20942534705433602,0.8287500000000001,0.8062244822037541,LabelBN
92,0.8133333333333334,0.813858393706387,0.8260869565217391,0.7350993377483444,0.28035714285714286,0.8016233128616552,0.2259048795425298,0.9349553571428572,1.4936139773671089,NBSens
93,0.7966666666666666,0.7975243344148628,0.8189910979228486,0.6688741721854304,0.5080357142857144,0.7479527353828188,0.3843804807867276,0.8210491071428571,0.6337723336257539,NB
94,0.53,0.5330681363616161,0.6773455377574371,0.0728476821192053,0.9142857142857143,0.9389276843302682,0.8990448683323956,0.8083482142857142,,FRFC05
95,1.0,1.0,1.0,1.0,0.5375,0.6809133297053624,0.3855813851921509,0.73125,0.4573080111495735,Dataset
96,0.3333333333333333,0.32420826623725174,0.4152046783625731,0.21014492753623187,0.887920298879203,0.7346931049435381,0.613972703508022,0.5490571072762853,0.025917226327851095,FairBN
97,0.8,0.7997852925389157,0.8125000000000001,0.7971014492753623,0.45436755025796116,0.6473988445157961,0.29823901309025813,0.8331257783312578,0.6826871800424061,LabelBN
98,0.83,0.8372249060654857,0.8259385665529011,0.927536231884058,0.33615015121864433,0.7749607665678618,0.31846512108551295,0.886319160291763,0.9996819864574046,NBSens
99,0.8033333333333333,0.8071658615136876,0.8065573770491802,0.855072463768116,0.685198363280555,0.7124535330829964,0.49199024851753714,0.7545365593310799,0.2032959193539015,NB
100,0.61,0.5760869565217391,0.7346938775510204,0.15217391304347827,0.8828500266856432,0.92265763787421,0.8597094067731107,0.7870040917986125,0.19001363828260362,FRFC05
101,1.0,1.0,1.0,1.0,0.5751645614659313,0.6457640145110495,0.44009115782957675,0.7124177192670343,0.3969719357997409,Dataset
102,0.27,0.2777827728825751,0.23693379790940766,0.35074626865671643,0.9911433172302737,0.60452878307983,0.5939044328488022,0.5322955806047593,0.00016283073909039401,FairBN
103,0.7666666666666667,0.75750764251034,0.8,0.6716417910447762,0.682769726247987,0.5392081273184266,0.30436220127255953,0.7175254965110037,0.2298993947679723,LabelBN
104,0.8166666666666667,0.8127584966732602,0.8367952522255192,0.7761194029850746,0.4543746645195921,0.7097427264154208,0.3342218713033308,0.8747539810341742,0.7123893370124095,NBSens
105,0.8166666666666667,0.8070041359467721,0.8441926345609064,0.7164179104477612,0.6239935587761675,0.6430242649085696,0.4095255309132778,0.7514761137949543,0.3377201936643639,NB
106,0.64,0.5984535155547563,0.7522935779816513,0.208955223880597,0.7960279119699409,0.9077891379063576,0.7837549088081789,0.8045043836106638,0.5598746968090774,FRFC05
107,1.0,1.0,1.0,1.0,0.6731078904991948,0.667537469372723,0.48199577045202235,0.6634460547504026,0.2279726108682483,Dataset
108,0.33666666666666667,0.3335264753075414,0.38390092879256965,0.2746478873239437,0.9831649831649831,0.7329845311690595,0.7008834778803628,0.5020875420875421,0.0005730628758403265,FairBN
109,0.7666666666666667,0.7617222321269388,0.7941176470588235,0.6690140845070423,0.40875420875420887,0.6567965289795001,0.22969966376701434,0.8385185185185186,0.9251422298426754,LabelBN
110,0.77,0.7670262078801926,0.790273556231003,0.7112676056338029,0.2734006734006733,0.6887390803387508,0.23572850098910592,0.9326599326599326,1.447577834132893,NBSens
111,0.7366666666666667,0.733241219468711,0.7613293051359517,0.6690140845070423,0.5306397306397307,0.6813043782936317,0.3778131504168021,0.8145005611672279,0.5068940364748828,NB
112,0.5833333333333334,0.5605722945266536,0.7139588100686499,0.13380281690140844,0.8444444444444444,0.9258125276570068,0.8277097510572594,0.8086644219977553,,FRFC05
113,1.0,1.0,1.0,1.0,0.5946127946127946,0.6491539716640541,0.47936424066942784,0.7026936026936027,0.3501828281747974,Dataset
114,0.31333333333333335,0.3094645080946451,0.4046242774566474,0.1643835616438356,0.9388528138528139,0.7496338839585459,0.7200247391089718,0.509469696969697,0.008061369870173161,FairBN
115,0.8266666666666667,0.8263654154065113,0.832258064516129,0.815068493150685,0.4231601731601732,0.5814148452768874,0.2288571815745467,0.834054834054834,0.7479425516774609,LabelBN
116,0.79,0.7906511296922256,0.7892976588628763,0.815068493150685,0.3398268398268398,0.830205086143224,0.29565807437583624,0.9110299422799422,0.9925598291127196,NBSens
117,0.7966666666666666,0.798212061910692,0.7889273356401385,0.8561643835616438,0.6158008658008658,0.8305945537141224,0.5228884903394393,0.7760416666666666,0.3059913465691406,NB
118,0.61,0.5993150684931506,0.7247058823529412,0.19863013698630136,0.7938311688311688,0.9212360214523826,0.7879022065862489,0.7938311688311689,0.5748516273037512,FRFC05
119,1.0,1.0,1.0,1.0,0.6650432900432901,0.581749067103017,0.406426686413766,0.667478354978355,0.23266872641748118,Dataset
120,0.32666666666666666,0.3261324662598548,0.3082191780821918,0.3375796178343949,0.8933730388017245,0.6650671982527989,0.6354906758271577,0.5386461620516467,0.02283597021377569,FairBN
121,0.7733333333333333,0.7778272682731282,0.7861635220125787,0.6815286624203821,0.4810880483577048,0.5851152104344692,0.2799761433052568,0.7950131116938529,0.6740073812680631,LabelBN
122,0.82,0.8221014654135673,0.8211920529801325,0.7770700636942676,0.34703764611760524,0.7118218086565626,0.32700836056136195,0.8961731632517,1.0678516050281692,NBSens
123,0.7733333333333333,0.7775154781524207,0.7848101265822786,0.6878980891719745,0.5743366371838747,0.7147939829604274,0.4887354290800857,0.7936797190986267,0.4207554357186301,NB
124,0.5633333333333334,0.582178967529286,0.6828087167070217,0.17834394904458598,0.7986577181208053,0.8881442864046603,0.7847005776101326,0.8120138672829904,,FRFC05
125,1.0,1.0,1.0,1.0,0.5196675407795902,0.689392126360666,0.4232652339056392,0.740166229610205,0.4946248002029427,Dataset
126,0.32,0.31754315535929345,0.3584905660377358,0.2765957446808511,0.7807610241820768,0.7656865055304429,0.6414557564767667,0.5926386913229018,0.09720776251847837,FairBN
127,0.8066666666666666,0.8035594807975378,0.8242424242424242,0.75177304964539,0.27133712660028453,0.7233740505646766,0.19789917665662404,0.9025604551920341,1.709071508726446,LabelBN
128,0.81,0.8091128061019671,0.8213166144200627,0.7943262411347518,0.23897581792318623,0.7056262011872315,0.2332798040136005,0.950124466571835,1.6928146297568674,NBSens
129,0.8,0.7948615014050582,0.8235294117647058,0.7092198581560284,0.4838193456614508,0.7823816248110308,0.43610817743895847,0.8619087837837838,0.7075898944441676,NB
130,0.5966666666666667,0.5709219858156028,0.7243735763097949,0.14184397163120568,0.868421052631579,0.9064989058790817,0.844036661145299,0.8438166785206259,,FRFC05
131,1.0,1.0,1.0,1.0,0.4857752489331436,0.7458759788306599,0.4552717875254333,0.7571123755334281,0.6067861374585981,Dataset
132,0.31666666666666665,0.3147417503586801,0.34920634920634924,0.29411764705882354,0.9663461538461537,0.7301982883935354,0.6911733357525528,0.500934829059829,0.0022657564128526556,FairBN
133,0.8066666666666666,0.8018292682926829,0.8284023668639052,0.75,0.41880341880341887,0.577722397238351,0.21762369598759568,0.7979878917378919,0.8660831557843622,LabelBN
134,0.76,0.7503586800573888,0.7954545454545454,0.6470588235294118,0.36912393162393164,0.7304857097894366,0.2461319938584553,0.9149305555555555,1.2722080111393022,NBSens
135,0.7466666666666667,0.7306312769010044,0.7956989247311829,0.5588235294117647,0.6549145299145299,0.79674655908759,0.4663531810670566,0.7672053062678064,0.3375591445423846,NB
136,0.6033333333333334,0.5625,0.7337807606263982,0.125,0.8819444444444444,0.9456127819390826,0.8721235974653808,0.823406339031339,,FRFC05
137,1.0,1.0,1.0,1.0,0.6030982905982906,0.650634621258975,0.39984831851190805,0.6984508547008548,0.344115476303839,Dataset
138,0.38,0.37606837606837606,0.4431137724550898,0.2777777777777778,0.9807692307692308,0.8223214283973267,0.8027390609335983,0.5000445156695157,0.0007681244983877081,FairBN
139,0.78,0.7785790598290598,0.7937500000000001,0.7430555555555556,0.36271367521367526,0.5998944624252123,0.17938068015781383,0.8582175925925927,1.0157146346087151,LabelBN
140,0.74,0.7398504273504274,0.7483870967741936,0.7361111111111112,0.19978632478632474,0.6946128627751336,0.19254350458364367,0.9473824786324786,1.7474507171606026,NBSens
141,0.7533333333333333,0.7540064102564104,0.756578947368421,0.7708333333333334,0.4652777777777778,0.6999436894522972,0.41333264070788767,0.8497373575498575,0.628921658105158,NB
142,0.5633333333333334,0.5459401709401709,0.700228832951945,0.1111111111111111,0.8680555555555556,0.9326666472051302,0.8654363010158383,0.833800747863248,,FRFC05
143,1.0,1.0,1.0,1.0,0.6009615384615384,0.6962533750939224,0.45285234269194685,0.6995192307692308,0.3399609830670928,Dataset
144,0.39,0.3761406333870102,0.49307479224376727,0.2028985507246377,0.9446349828515433,0.9257609862163508,0.7859655781751209,0.5909313616319986,0.006793516754041641,FairBN
145,0.8266666666666667,0.8309178743961353,0.8289473684210527,0.8840579710144928,0.36279007616587233,0.6721837187664019,0.2516454291098651,0.837379181328226,0.9215486486829751,LabelBN
146,0.7766666666666666,0.7835480407944175,0.7713310580204777,0.8695652173913043,0.32595430047659346,0.7663153299756343,0.2969451660199379,0.8861966059418288,1.0346351631675053,NBSens
147,0.8,0.8056897477187333,0.7986577181208053,0.8768115942028986,0.53463097412142,0.7669752353407712,0.4361961401203025,0.7721259632087658,0.45725624951601146,NB
148,0.6333333333333333,0.6025228126677402,0.7441860465116278,0.21739130434782608,0.8296735112021736,0.8990114262145348,0.7922018230193677,0.7646875417576054,0.24481598610373254,FRFC05
149,1.0,1.0,1.0,1.0,0.6095496859828071,0.6808080141080275,0.4388346754528093,0.6952251570085964,0.32965583740872223,Dataset
150,0.32,0.3140443313953488,0.3742331288343559,0.2734375,0.9349925200598395,0.7769246859426284,0.6416815020496545,0.5448569744775376,0.008461597786966785,FairBN
151,0.8066666666666666,0.7924236918604651,0.8406593406593407,0.6953125,0.43478852169182647,0.623393863153999,0.2410216073795256,0.8484972120223038,0.8782013926587837,LabelBN
152,0.7766666666666666,0.760265261627907,0.8174386920980926,0.6484375,0.37644498844009255,0.6930563511131074,0.31501638537804233,0.9152273448479079,1.1843700014775131,NBSens
153,0.7933333333333333,0.7748001453488372,0.8333333333333334,0.6484375,0.6056031551747586,0.7097603962591099,0.4582049900112408,0.7739924747268688,0.4025721922828168,NB
154,0.6233333333333333,0.55859375,0.7527352297592997,0.1171875,0.8837209302325582,0.9292425163543578,0.871344583937224,0.8004895960832314,,FRFC05
155,1.0,1.0,1.0,1.0,0.5653474772201823,0.6568263330279148,0.44855406015467925,0.7173262613899087,0.4213776139118483,Dataset
156,0.36333333333333334,0.3435715601399889,0.45584045584045585,0.23770491803278687,0.9492083259206547,0.8337900284079801,0.7248960363305604,0.5911314712684576,0.005262737198344733,FairBN
157,0.85,0.8555442991342789,0.8672566371681416,0.8852459016393442,0.24808752890944674,0.6343859608105604,0.18250952196906145,0.9110478562533357,1.5695185604543216,LabelBN
158,0.7966666666666666,0.8067323632344814,0.8145896656534954,0.860655737704918,0.13956591353851633,0.8299053634633403,0.15103893578569472,0.9553904999110479,2.1682621005348253,NBSens
159,0.82,0.8289740283661816,0.8373493975903614,0.8770491803278688,0.36025618217399036,0.8242803938254848,0.33720780062433653,0.8701298701298702,0.9759874373730444,NB
160,0.6533333333333333,0.5776386074783569,0.7709251101321586,0.1721311475409836,0.8356164383561644,0.9189966646742821,0.8180429935136356,0.8605897527130404,,FRFC05
161,1.0,1.0,1.0,1.0,0.49795410069382673,0.7137127234581082,0.4468085310018688,0.7510229496530867,0.6292665060224942,Dataset
162,0.24666666666666667,0.2482758620689655,0.2756410256410256,0.2,0.89375,0.5056814963268794,0.5055124073374002,0.5628571428571428,0.022751194560460153,FairBN
163,0.8033333333333333,0.8052280311457174,0.8090614886731391,0.7483870967741936,0.43125,0.4646763681064324,0.2681268361778204,0.8520089285714287,0.8151334153331378,LabelBN
164,0.8066666666666666,0.8048943270300333,0.7898550724637681,0.8580645161290322,0.3455357142857143,0.595922508388671,0.32922357236851574,0.9058705357142858,0.9811581334047131,NBSens
165,0.83,0.8294771968854282,0.8222996515679442,0.8451612903225807,0.6419642857142858,0.5558476623139585,0.4937686718361307,0.7635044642857143,0.26642665736775073,NB
166,0.6066666666666667,0.6184649610678532,0.705,0.2645161290322581,0.7991071428571428,0.9428917179023093,0.7494532146873287,0.8023214285714286,0.24554563938989893,FRFC05
167,1.0,1.0,1.0,1.0,0.5401785714285714,0.6596342823207231,0.38434293562865995,0.7299107142857142,0.45668450541891403,Dataset
168,0.38333333333333336,0.360016420361248,0.48753462603878117,0.21428571428571427,0.956599713055954,0.7902299702943223,0.7031681474506369,0.5692252510760402,0.003992074667752726,FairBN
169,0.78,0.7851669403393542,0.7987804878048782,0.8174603174603174,0.28963414634146345,0.5652200999790835,0.17449195673817086,0.9122578909612626,1.224241393085458,LabelBN
170,0.7733333333333333,0.7783251231527093,0.7926829268292682,0.8095238095238095,0.24928263988522237,0.7068634510333758,0.2328194000310031,0.9504124820659972,1.4087689601255824,NBSens
171,0.78,0.784072249589491,0.8,0.8095238095238095,0.4791965566714491,0.7051063510833055,0.4133203344932719,0.8317118005738882,0.59918013821376,NB
172,0.6466666666666666,0.5859332238642584,0.7601809954751131,0.20634920634920634,0.7781563845050216,0.9335765663262197,0.7329157325037752,0.7956644548063128,0.6304149907710099,FRFC05
173,1.0,1.0,1.0,1.0,0.5577474892395983,0.7023125685986757,0.3951500244174705,0.7211262553802009,0.44743417419748416,Dataset
174,0.33,0.3280583214793741,0.21176470588235294,0.47368421052631576,0.9580870260900485,0.5960639400040733,0.5594917776260045,0.5483799279967999,0.003798420790765998,FairBN
175,0.7266666666666667,0.7288406827880511,0.7630057803468207,0.5657894736842105,0.5821147606560292,0.46190145865228094,0.23842405333097938,0.763056135828259,0.4883477368356333,LabelBN
176,0.75,0.7519559032716927,0.780058651026393,0.6052631578947368,0.4552202320103116,0.5959327166948514,0.36196917538060436,0.89212853904618,0.9218492519173549,NBSens
177,0.75,0.7526671408250356,0.7899159663865546,0.5526315789473685,0.6959420418685275,0.6341955023191684,0.5378382500558211,0.7587226098937732,0.25929894979410695,NB
178,0.5266666666666666,0.5328058321479374,0.6743119266055045,0.07236842105263158,0.9194630872483222,0.9444144435928047,0.9054212556179303,0.7947464331748078,,FRFC05
179,1.0,1.0,1.0,1.0,0.6065602915685142,0.6949803318584227,0.46426609455780166,0.6967198542157429,0.32575959071622285,Dataset
180,0.28,0.29201558371770187,0.18796992481203006,0.4306569343065693,0.8943922319718498,0.6165761987224072,0.5858863259912419,0.5410894837646429,0.025398607477434818,FairBN
181,0.7533333333333333,0.742152165151583,0.7932960893854749,0.6131386861313869,0.5997951093492495,0.4594179197147572,0.286307938953149,0.8008551957596544,0.41824754868406283,LabelBN
182,0.7633333333333333,0.758340423626349,0.7893175074183976,0.7007299270072993,0.26586789007171174,0.7439182904380042,0.2506864841631773,0.9464166406841567,1.6575269042284946,NBSens
183,0.75,0.7373382293672474,0.793388429752066,0.5912408759124088,0.5144982406128903,0.6669124242940625,0.42650352157492255,0.8269564830074384,0.7080098051081366,NB
184,0.61,0.574739151851686,0.7322654462242563,0.1678832116788321,0.8181818181818182,0.8969552286093097,0.8152155522579142,0.8252861787893635,,FRFC05
185,1.0,1.0,1.0,1.0,0.6031802592312148,0.6536807429679392,0.44555486653035126,0.6984098703843928,0.3423564011532551,Dataset
186,0.29,0.288160469667319,0.34055727554179566,0.2191780821917808,0.8738123912752576,0.9024042882420054,0.635103434442562,0.6060038360319372,0.03215579703394296,FairBN
187,0.78,0.7798434442270059,0.7857142857142857,0.773972602739726,0.40291716847317005,0.7165799458968067,0.2299233980219676,0.8684151835496676,0.8595508286316933,LabelBN
188,0.7366666666666667,0.7365682262942537,0.7426710097719871,0.7328767123287672,0.20928676568981663,0.8280143261447289,0.19099284193963995,0.942370310897007,1.8882319269109336,NBSens
189,0.8133333333333334,0.8126667852695251,0.821656050955414,0.7876712328767124,0.5477050715910612,0.7096606677195225,0.4334429023133113,0.8336009634684867,0.462466130310764,NB
190,0.5733333333333334,0.5618217399039317,0.7050691244239631,0.13013698630136986,0.8742138364779874,0.9556389918177877,0.8553191517037928,0.850974619742183,,FRFC05
191,1.0,1.0,1.0,1.0,0.6571657968687274,0.7155639895816683,0.5126645782644919,0.6714171015656364,0.24862920857826296,Dataset
192,0.30333333333333334,0.3024537695590327,0.3489096573208723,0.23648648648648649,0.7936394815375707,0.8249730515108177,0.6634162082818644,0.5949400917553784,0.08642122939192345,FairBN
193,0.8166666666666667,0.8160561877667141,0.8264984227129336,0.7702702702702703,0.32319273083604294,0.7729790870160282,0.21557107811944998,0.8946594806467417,1.189207074842128,LabelBN
194,0.8066666666666666,0.8064544807965861,0.8116883116883117,0.7905405405405406,0.20680593292058258,0.8967909769299103,0.18156237349071713,0.9614716493697386,1.7196800002344121,NBSens
195,0.8366666666666667,0.8362375533428166,0.8434504792332268,0.8040540540540541,0.4689323415438065,0.9151744277637931,0.3729428340664982,0.8605630038751058,0.6454871002693948,NB
196,0.59,0.5844594594594594,0.711943793911007,0.16891891891891891,0.8251748251748252,0.9328686062024818,0.8091618188327195,0.8509420515789943,,FRFC05
197,1.0,1.0,1.0,1.0,0.5128947485635384,0.7650098871318572,0.39113318322631563,0.7435526257182308,0.5166033363097564,Dataset
198,0.31,0.29317042323501513,0.41025641025641024,0.16030534351145037,0.9043771043771044,0.6908701905302739,0.6623588503451096,0.5574410774410774,0.019027323456821454,FairBN
199,0.7933333333333333,0.7899634129816162,0.8165680473372781,0.7633587786259542,0.33939393939393936,0.6301155460035517,0.20730410469708627,0.8644219977553311,1.1059822660988208,LabelBN
200,0.8,0.8061791408826053,0.810126582278481,0.8549618320610687,0.2707070707070707,0.7537548943222298,0.22465670538571558,0.9319416386083054,1.2710927711847964,NBSens
201,0.8233333333333334,0.826889200054203,0.8359133126934983,0.8549618320610687,0.49764309764309766,0.7249288771285953,0.3908433457434707,0.8179349046015713,0.5499177275313556,NB
202,0.63,0.5797687339084873,0.7482993197278911,0.183206106870229,0.7925925925925926,0.9044299764405243,0.7803514079552017,0.8075196408529741,,FRFC05
203,1.0,1.0,1.0,1.0,0.6087542087542088,0.6060844238043601,0.41385791286917584,0.6956228956228957,0.3353964559877688,Dataset
204,0.32,0.3011746134918056,0.41040462427745666,0.21008403361344538,0.8013468013468015,0.6682347255582379,0.5841848878584437,0.605925925925926,0.07988255362138749,FairBN
205,0.7933333333333333,0.781234040577557,0.8306010928961749,0.7226890756302521,0.3367003367003367,0.7184284780617751,0.21691289390693325,0.8720089786756453,1.3035679198700632,LabelBN
206,0.7933333333333333,0.8057012860392776,0.8132530120481928,0.865546218487395,0.2464646464646465,0.851091763063411,0.21569352089039384,0.9408754208754208,1.3988780594180976,NBSens
207,0.82,0.8220437346209202,0.8448275862068965,0.8319327731092437,0.45925925925925914,0.7883527590914203,0.3387675288778056,0.8387654320987654,0.6777475644530222,NB
208,0.6966666666666667,0.6190863085565718,0.7982261640798226,0.24369747899159663,0.7912457912457913,0.9017973440790132,0.7321445596104417,0.851358024691358,0.5813394487667574,FRFC05
209,1.0,1.0,1.0,1.0,0.5898989898989899,0.7172632013138094,0.4526655084299396,0.7050505050505049,0.3919168008949919,Dataset
210,0.36666666666666664,0.3669051957864794,0.38709677419354843,0.33112582781456956,0.9604871327614561,0.7444011211692838,0.7163010204826986,0.5199342192986355,0.0031470607003708795,FairBN
211,0.7533333333333333,0.7539001733410373,0.771604938271605,0.6688741721854304,0.42775234454864663,0.535462932451436,0.22391327806756078,0.8476376727854572,0.8597067504327116,LabelBN
212,0.7266666666666667,0.7270100893373039,0.7388535031847134,0.6754966887417219,0.3073025467798568,0.5976700106826343,0.2547900959129621,0.9234632650340016,1.3130336371140945,NBSens
213,0.75,0.7506778079025734,0.7720364741641338,0.6490066225165563,0.5946486510511578,0.6340838430766197,0.43113003508687775,0.793546379839104,0.3925158998651671,NB
214,0.5566666666666666,0.5595582025867817,0.6899766899766899,0.12582781456953643,0.8657718120805369,0.9578548002760385,0.8739285595198724,0.8098582159207076,,FRFC05
215,1.0,1.0,1.0,1.0,0.6132717009644874,0.649454766956094,0.47111271249749886,0.6933641495177563,0.31469946718597047,Dataset
216,0.36,0.37306397306397304,0.2941176470588235,0.5037037037037037,0.9853896103896105,0.5518326654296732,0.5448198452850392,0.5309117965367967,0.0004642856093409961,FairBN
217,0.7433333333333333,0.7356902356902357,0.7768115942028986,0.6592592592592592,0.5914502164502164,0.4416268303418256,0.25082908369031953,0.7696158008658008,0.384132583091216,LabelBN
218,0.78,0.7703703703703704,0.8125,0.674074074074074,0.33333333333333337,0.7674048011821526,0.3302149080850679,0.9453463203463203,1.3230976869695994,NBSens
219,0.7833333333333333,0.768013468013468,0.8238482384823848,0.6148148148148148,0.5432900432900434,0.69881927393321,0.4870332277477699,0.8321383477633477,0.5974945448626137,NB
220,0.59,0.5444444444444444,0.728476821192053,0.08888888888888889,0.9090909090909091,0.9470683939128327,0.8922817925413801,0.8454410173160173,,FRFC05
221,1.0,1.0,1.0,1.0,0.5319264069264069,0.5914001837870119,0.36268638650575546,0.7340367965367967,0.4846703905089458,Dataset
222,0.27666666666666667,0.274308494053717,0.31974921630094044,0.22377622377622378,0.8644369329300836,0.563779260940519,0.5400220177053627,0.5652019213663049,0.03696287861073093,FairBN
223,0.8133333333333334,0.8110551868513651,0.8282208588957056,0.7622377622377622,0.38293897882938976,0.5722820301059208,0.2277110892674259,0.8484255470556842,0.9787534139657454,LabelBN
224,0.83,0.8310320252995412,0.8327868852459017,0.8531468531468531,0.3191602917630314,0.6567614783291567,0.23560519835980043,0.9014410247286959,1.1065422224094568,NBSens
225,0.82,0.8211660950514454,0.8223684210526316,0.8461538461538461,0.5257961216865327,0.6470097414049449,0.3976253427571238,0.7867817114392457,0.48337626870563427,NB
226,0.6233333333333333,0.6058304752572269,0.7315914489311164,0.23076923076923078,0.8067959437822452,0.8942145188508515,0.7980305775242841,0.7920521259562356,0.2948276856625124,FRFC05
227,1.0,1.0,1.0,1.0,0.5676036292474649,0.6477282450154003,0.407734584850481,0.7161981853762674,0.4058265013917089,Dataset
228,0.3566666666666667,0.3541666666666667,0.4024767801857585,0.2916666666666667,0.9319706451758138,0.6624040894615295,0.6206110660288164,0.511143127279276,0.009421329531361086,FairBN
229,0.8533333333333334,0.8496260683760684,0.8698224852071006,0.7569444444444444,0.45045247850164327,0.5560897953330596,0.21180342881665892,0.8292287605240647,0.7652266166086641,LabelBN
230,0.7566666666666667,0.7537393162393162,0.7794561933534743,0.6805555555555556,0.2627526901085049,0.6441211311312838,0.16200878313609224,0.9477736256809689,1.5489562112839392,NBSens
231,0.7233333333333334,0.719284188034188,0.7551622418879056,0.6180555555555556,0.5119985592724325,0.6748862758621074,0.34384581365569666,0.8327630453378956,0.5829604950435925,NB
232,0.5966666666666667,0.5801282051282052,0.7192575406032482,0.16666666666666666,0.8120300751879699,0.9729937419676534,0.7988208731466727,0.8570528116698933,,FRFC05
233,1.0,1.0,1.0,1.0,0.5521138174778263,0.6100887198438383,0.38516662616822395,0.7239430912610868,0.43019826760266117,Dataset
234,0.30333333333333334,0.30352140856342535,0.3010033444816054,0.3129251700680272,0.9070056899004267,0.7498167524461717,0.6672373212727123,0.540807254623044,0.017384973652346786,FairBN
235,0.7733333333333333,0.7725756969454449,0.7848101265822784,0.7346938775510204,0.3543741109530584,0.6430003465536582,0.19896645361991394,0.8800231152204836,1.0614594223495641,LabelBN
236,0.7666666666666667,0.7657729758570095,0.779874213836478,0.7210884353741497,0.2345305832147937,0.8587678528268625,0.20729282207923494,0.9436788762446657,1.7690936178071697,NBSens
237,0.8066666666666666,0.8040549553154595,0.8313953488372092,0.673469387755102,0.5568990042674253,0.6541773409795453,0.33398232199383104,0.8386824324324325,0.5229994438224097,NB
238,0.55,0.5408163265306123,0.6938775510204082,0.08163265306122448,0.918918918918919,0.925567245171769,0.8737553191469013,0.8453502844950213,,FRFC05
239,1.0,1.0,1.0,1.0,0.620199146514936,0.6787496472290732,0.45841240091830593,0.6899004267425319,0.30511210527590593,Dataset
240,0.37333333333333335,0.39461279461279464,0.24193548387096775,0.6074074074074074,0.9744301643455286,0.4730512144550466,0.458179851894039,0.5040526622184407,0.001622786088726725,FairBN
241,0.73,0.7107744107744107,0.7862796833773087,0.5185185185185185,0.6409475616855492,0.4720046183301052,0.24010074594380515,0.7750660516770408,0.38608449717324084,LabelBN
242,0.8066666666666666,0.7898989898989899,0.8449197860962566,0.6222222222222222,0.4566745779409789,0.7994754786390783,0.3483006842074735,0.9306793247055662,1.0828896763591853,NBSens
243,0.7766666666666666,0.7538720538720538,0.8286445012787723,0.5259259259259259,0.607630647978147,0.7207578308644239,0.4348389687748261,0.7952621915722539,0.5875192306782967,NB
244,0.5933333333333334,0.5481481481481482,0.7300884955752214,0.0962962962962963,0.9051094890510949,0.95308321028624,0.8845925585110717,0.8387443464242532,,FRFC05
