,Accuracy,Balanced Accuracy,F1 Score,Specificity,Parity Score Gender,Parity Score Race,Intersectional Parity Score,AUC_Gender,KL Divergence_Gender,Model
34,0.53,0.5,0.6928104575163399,0.0,1.0,1.0,1.0,0.5479934078660194,0.0,FRFC05
35,1.0,1.0,1.0,1.0,0.9627188098525679,0.7870121119916793,0.5888467006103317,0.5186405950737161,0.002786497672547822,Dataset
36,0.10333333333333333,0.11231884057971014,0.0,0.2246376811594203,0.8906900720970847,0.8005934982307603,0.5503902658711314,0.5639245891361785,0.02546017702152005,FairBN
37,0.7933333333333333,0.7920021470746108,0.8086419753086419,0.7753623188405797,0.8659262908065022,0.881394869964456,0.5579809881205433,0.5834042362634903,0.03611771648786068,LabelBN
38,0.89,0.8815083199141169,0.9065155807365438,0.7753623188405797,0.8760915319510993,0.81131002854206,0.5716376753441526,0.5886211992297703,0.032433204620699735,NBSens
39,0.8933333333333333,0.885131508319914,0.9090909090909091,0.782608695652174,0.8956607406743988,0.8012872433959304,0.5960620660198508,0.5766423357664233,0.0229839614609339,NB
40,0.54,0.5,0.7012987012987013,0.0,1.0,1.0,1.0,0.5555953607093278,0.0,FRFC05
41,1.0,1.0,1.0,1.0,0.9465317271953787,0.7762429532139947,0.6072255228705634,0.5267341364023107,0.005740431236978989,Dataset
42,0.11666666666666667,0.11798052554355076,0.05693950177935943,0.1836734693877551,0.9562491663332,0.730319830739532,0.6825719340477344,0.5146503045662709,0.00393121938492854,FairBN
43,0.8533333333333334,0.8526077097505669,0.860759493670886,0.8163265306122449,0.96171802054155,0.7087642223768144,0.6817701415753309,0.5138499844382198,0.002960839765407071,LabelBN
44,0.8866666666666667,0.8854208350006669,0.8950617283950618,0.8231292517006803,0.9761237828464718,0.7730876380648689,0.71855736438187,0.5012449424214129,0.001165661705338713,NBSens
45,0.8933333333333333,0.8922235560891023,0.9006211180124225,0.8367346938775511,0.9625183406696012,0.7682290703054946,0.7147130409871884,0.5161620203637011,0.002865607467005711,NB
46,0.51,0.5,0.6754966887417219,0.0,1.0,1.0,1.0,0.5062469432217331,0.0,FRFC05
47,1.0,1.0,1.0,1.0,0.9470454848606109,0.8438943853847692,0.782578268732755,0.5264772575696945,0.005619402102084253,Dataset
48,0.15333333333333332,0.1684899569583931,0.007812500000000002,0.33088235294117646,0.9425752255655806,0.89067443927817,0.7519433982016953,0.553269034179297,0.00763344421812219,FairBN
49,0.7933333333333333,0.7827295552367288,0.8258426966292134,0.6691176470588235,0.9951997866571848,0.8815960074910375,0.7432733609981106,0.5042001866749632,4.995541911547059e-05,LabelBN
50,0.8533333333333334,0.8388629842180775,0.881081081081081,0.6838235294117647,0.942486332725899,0.8880633873177309,0.7535206051980889,0.5646028712387217,0.0075723472806746295,NBSens
51,0.85,0.8351865136298422,0.8787061994609164,0.6764705882352942,0.9491977421218721,0.8903956996540838,0.756466465287158,0.5508689275078892,0.005950207251679905,NB
52,0.5466666666666666,0.5,0.7068965517241379,0.0,1.0,1.0,1.0,0.5272012089426197,0.0,FRFC05
53,1.0,1.0,1.0,1.0,0.9793768611938308,0.8533005767324822,0.7326040830417624,0.5103115694030845,0.0008593651474118752,Dataset
54,0.13333333333333333,0.1419642857142857,0.015151515151515154,0.2714285714285714,0.9563959955506118,0.8356154884380389,0.6000928730209076,0.5269632925472747,0.004247393043882719,FairBN
55,0.8566666666666667,0.8486607142857143,0.8781869688385269,0.7285714285714285,0.9370411568409344,0.831945455652396,0.5993220871785214,0.5597330367074528,0.008780960075970193,LabelBN
